,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,,5465500.0,,-4569500.0,,,
June 2014,,5465500.0,,-4569500.0,,,
September 2014,,5465500.0,,-4569500.0,,,
December 2014,,5465500.0,,-4569500.0,,,
March 2015,11191000.0,10059000.0,1827750.0,-10212000.0,,,
June 2015,,6737000.0,1827750.0,-5641000.0,,,
September 2015,,13351000.0,1827750.0,-13999000.0,,,
December 2015,,28103000.0,1827750.0,-27250000.0,116764000.0,106269000.0,10495000.0
March 2016,21011000.0,17877000.0,3519000.0,-22001000.0,265228000.0,251782000.0,13446000.0
June 2016,,21117000.0,3519000.0,-24124000.0,251230000.0,232754000.0,18476000.0
September 2016,,30106000.0,4722000.0,-35494000.0,235425000.0,209953000.0,25472000.0
December 2016,,28933000.0,8337000.0,-37598000.0,405813000.0,374399000.0,31414000.0
March 2017,,42773000.0,8769000.0,-50623000.0,376729000.0,336178000.0,40551000.0
June 2017,,47245000.0,10777000.0,-60545000.0,473975000.0,418691000.0,55284000.0
September 2017,,87660000.0,15641000.0,117386000.0,1049059000.0,962330000.0,86729000.0
December 2017,,91340000.0,27415000.0,-99323000.0,1046479000.0,913497000.0,132982000.0
March 2018,,109700000.0,28915000.0,-104596000.0,1708927000.0,1585702000.0,123225000.0
June 2018,,164251000.0,45160000.0,-156887000.0,1653856000.0,1516707000.0,137149000.0
September 2018,,147590000.0,48820000.0,-144031000.0,2408627000.0,2180195000.0,228432000.0
December 2018,,257464000.0,72490000.0,-268255000.0,2249684000.0,1943842000.0,305842000.0
March 2019,,178351000.0,57645000.0,-167640000.0,2172232000.0,1796730000.0,375502000.0
June 2019,,228760000.0,82248000.0,-85570000.0,2150318000.0,1755680000.0,394638000.0
September 2019,,236968000.0,105002000.0,-307357000.0,1881070000.0,1435550000.0,445520000.0
December 2019,,283259000.0,143354000.0,-388061000.0,1612289000.0,1172696000.0,439593000.0
March 2020,,304302000.0,107081000.0,-363735000.0,4067212000.0,3595187000.0,472025000.0
June 2020,,285968000.0,124049000.0,-335202000.0,3903290000.0,3392404000.0,510886000.0
September 2020,,349070000.0,160837000.0,-425224000.0,5566390000.0,4965736000.0,600654000.0
December 2020,,355537000.0,208209000.0,-472745000.0,5600757000.0,4960690000.0,640067000.0
March 2021,,320726000.0,182106000.0,66495000.0,5821004000.0,5140979000.0,680025000.0
June 2021,,356091000.0,232289000.0,-480341000.0,5524116000.0,4799039000.0,725077000.0
September 2021,,351937000.0,269227000.0,-413855000.0,5286334000.0,4432835000.0,853499000.0
December 2021,,430485000.0,306501000.0,-585653000.0,8645949000.0,7613880000.0,1032069000.0
March 2022,,389915000.0,294573000.0,-434274000.0,8021388000.0,6948139000.0,1073249000.0
June 2022,,378207000.0,331403000.0,-571449000.0,7378207000.0,6345876000.0,1032331000.0
